cluster_column,mutation,cluster_count,distinct_clusters,dataset_name
Nextstrain_clade,26530G,1,21K (Omicron),sars-cov-2-2020-2022
Nextstrain_clade,26681T,1,21C (Epsilon),sars-cov-2-2020-2022
Nextstrain_clade,26709A,1,21K (Omicron),sars-cov-2-2020-2022
Nextstrain_clade,26767C,3,"21A (Delta),21I (Delta),21J (Delta)",sars-cov-2-2020-2022
Nextstrain_clade,26801G,1,20E (EU1),sars-cov-2-2020-2022
Nextstrain_clade,2692T,1,"20H (Beta, V2)",sars-cov-2-2020-2022
Nextstrain_clade,27-,14,"20A,20B,20C,20D,20F,20G,20H (Beta, V2),20I (Alpha, V1),20J (Gamma, V3),21A (Delta),21C (Epsilon),21I (Delta),21J (Delta),21K (Omicron)",sars-cov-2-2020-2022
Nextstrain_clade,26577G,1,21K (Omicron),sars-cov-2-2020-2022
Nextstrain_clade,25584T,1,21K (Omicron),sars-cov-2-2020-2022
Nextstrain_clade,25563T,4,"20C,20G,20H (Beta, V2),21C (Epsilon)",sars-cov-2-2020-2022
Nextstrain_clade,25469T,3,"21A (Delta),21I (Delta),21J (Delta)",sars-cov-2-2020-2022
Nextstrain_clade,2395T,1,21C (Epsilon),sars-cov-2-2020-2022
Nextstrain_clade,24-,15,"19A,20A,20B,20C,20D,20F,20G,20H (Beta, V2),20I (Alpha, V1),20J (Gamma, V3),21A (Delta),21C (Epsilon),21I (Delta),21J (Delta),21K (Omicron)",sars-cov-2-2020-2022
Nextstrain_clade,24130A,1,21K (Omicron),sars-cov-2-2020-2022
Nextstrain_clade,241T,15,"20A,20B,20C,20D,20E (EU1),20F,20G,20H (Beta, V2),20I (Alpha, V1),20J (Gamma, V3),21A (Delta),21C (Epsilon),21I (Delta),21J (Delta),21K (Omicron)",sars-cov-2-2020-2022
Nextstrain_clade,24349C,1,21C (Epsilon),sars-cov-2-2020-2022
Nextstrain_clade,24410A,3,"21A (Delta),21I (Delta),21J (Delta)",sars-cov-2-2020-2022
Nextstrain_clade,24424T,1,21K (Omicron),sars-cov-2-2020-2022
Nextstrain_clade,24469A,1,21K (Omicron),sars-cov-2-2020-2022
Nextstrain_clade,24503T,1,21K (Omicron),sars-cov-2-2020-2022
Nextstrain_clade,24506G,1,"20I (Alpha, V1)",sars-cov-2-2020-2022
Nextstrain_clade,24642T,1,"20J (Gamma, V3)",sars-cov-2-2020-2022
Nextstrain_clade,24914C,1,"20I (Alpha, V1)",sars-cov-2-2020-2022
Nextstrain_clade,25-,14,"20A,20B,20C,20D,20F,20G,20H (Beta, V2),20I (Alpha, V1),20J (Gamma, V3),21A (Delta),21C (Epsilon),21I (Delta),21J (Delta),21K (Omicron)",sars-cov-2-2020-2022
Nextstrain_clade,25000T,1,21K (Omicron),sars-cov-2-2020-2022
Nextstrain_clade,25088T,1,"20J (Gamma, V3)",sars-cov-2-2020-2022
Nextstrain_clade,27259C,1,21K (Omicron),sars-cov-2-2020-2022
Nextstrain_clade,2749T,1,"20J (Gamma, V3)",sars-cov-2-2020-2022
Nextstrain_clade,27638C,3,"21A (Delta),21I (Delta),21J (Delta)",sars-cov-2-2020-2022
Nextstrain_clade,27739T,1,21A (Delta),sars-cov-2-2020-2022
Nextstrain_clade,28271-,4,"20I (Alpha, V1),21A (Delta),21I (Delta),21J (Delta)",sars-cov-2-2020-2022
Nextstrain_clade,28271T,1,21K (Omicron),sars-cov-2-2020-2022
Nextstrain_clade,28272T,1,21C (Epsilon),sars-cov-2-2020-2022
Nextstrain_clade,28280C,1,"20I (Alpha, V1)",sars-cov-2-2020-2022
Nextstrain_clade,28281T,1,"20I (Alpha, V1)",sars-cov-2-2020-2022
Nextstrain_clade,28282A,1,"20I (Alpha, V1)",sars-cov-2-2020-2022
Nextstrain_clade,28311T,1,21K (Omicron),sars-cov-2-2020-2022
Nextstrain_clade,2832G,1,21K (Omicron),sars-cov-2-2020-2022
Nextstrain_clade,28362-,1,21K (Omicron),sars-cov-2-2020-2022
Nextstrain_clade,28363-,1,21K (Omicron),sars-cov-2-2020-2022
Nextstrain_clade,28364-,1,21K (Omicron),sars-cov-2-2020-2022
Nextstrain_clade,28365-,1,21K (Omicron),sars-cov-2-2020-2022
Nextstrain_clade,28366-,1,21K (Omicron),sars-cov-2-2020-2022
Nextstrain_clade,28367-,1,21K (Omicron),sars-cov-2-2020-2022
Nextstrain_clade,28368-,1,21K (Omicron),sars-cov-2-2020-2022
Nextstrain_clade,28253T,1,"20H (Beta, V2)",sars-cov-2-2020-2022
Nextstrain_clade,1-,16,"19A,19B,20A,20B,20C,20D,20F,20G,20H (Beta, V2),20I (Alpha, V1),20J (Gamma, V3),21A (Delta),21C (Epsilon),21I (Delta),21J (Delta),21K (Omicron)",sars-cov-2-2020-2022
Nextstrain_clade,28253-,3,"21A (Delta),21I (Delta),21J (Delta)",sars-cov-2-2020-2022
Nextstrain_clade,28251-,3,"21A (Delta),21I (Delta),21J (Delta)",sars-cov-2-2020-2022
Nextstrain_clade,27752T,3,"21A (Delta),21I (Delta),21J (Delta)",sars-cov-2-2020-2022
Nextstrain_clade,27807T,1,21K (Omicron),sars-cov-2-2020-2022
Nextstrain_clade,27874T,1,21J (Delta),sars-cov-2-2020-2022
Nextstrain_clade,27890T,1,21C (Epsilon),sars-cov-2-2020-2022
Nextstrain_clade,27944T,1,20E (EU1),sars-cov-2-2020-2022
Nextstrain_clade,27964T,1,20G,sars-cov-2-2020-2022
Nextstrain_clade,27972T,1,"20I (Alpha, V1)",sars-cov-2-2020-2022
Nextstrain_clade,28-,14,"20A,20B,20C,20D,20F,20G,20H (Beta, V2),20I (Alpha, V1),20J (Gamma, V3),21A (Delta),21C (Epsilon),21I (Delta),21J (Delta),21K (Omicron)",sars-cov-2-2020-2022
Nextstrain_clade,28048T,1,"20I (Alpha, V1)",sars-cov-2-2020-2022
Nextstrain_clade,28111G,1,"20I (Alpha, V1)",sars-cov-2-2020-2022
Nextstrain_clade,28144C,1,19B,sars-cov-2-2020-2022
Nextstrain_clade,28167A,1,"20J (Gamma, V3)",sars-cov-2-2020-2022
Nextstrain_clade,28248-,3,"21A (Delta),21I (Delta),21J (Delta)",sars-cov-2-2020-2022
Nextstrain_clade,28249-,3,"21A (Delta),21I (Delta),21J (Delta)",sars-cov-2-2020-2022
Nextstrain_clade,28250-,3,"21A (Delta),21I (Delta),21J (Delta)",sars-cov-2-2020-2022
Nextstrain_clade,28252-,3,"21A (Delta),21I (Delta),21J (Delta)",sars-cov-2-2020-2022
Nextstrain_clade,29880-,16,"19A,19B,20A,20B,20C,20D,20F,20G,20H (Beta, V2),20I (Alpha, V1),20J (Gamma, V3),21A (Delta),21C (Epsilon),21I (Delta),21J (Delta),21K (Omicron)",sars-cov-2-2020-2022
Nextstrain_clade,29881-,16,"19A,19B,20A,20B,20C,20D,20F,20G,20H (Beta, V2),20I (Alpha, V1),20J (Gamma, V3),21A (Delta),21C (Epsilon),21I (Delta),21J (Delta),21K (Omicron)",sars-cov-2-2020-2022
Nextstrain_clade,29884-,16,"19A,19B,20A,20B,20C,20D,20F,20G,20H (Beta, V2),20I (Alpha, V1),20J (Gamma, V3),21A (Delta),21C (Epsilon),21I (Delta),21J (Delta),21K (Omicron)",sars-cov-2-2020-2022
Nextstrain_clade,30-,13,"20A,20C,20D,20F,20G,20H (Beta, V2),20I (Alpha, V1),20J (Gamma, V3),21A (Delta),21C (Epsilon),21I (Delta),21J (Delta),21K (Omicron)",sars-cov-2-2020-2022
Nextstrain_clade,3037T,15,"20A,20B,20C,20D,20E (EU1),20F,20G,20H (Beta, V2),20I (Alpha, V1),20J (Gamma, V3),21A (Delta),21C (Epsilon),21I (Delta),21J (Delta),21K (Omicron)",sars-cov-2-2020-2022
Nextstrain_clade,31-,12,"20A,20C,20D,20F,20G,20H (Beta, V2),20I (Alpha, V1),20J (Gamma, V3),21A (Delta),21I (Delta),21J (Delta),21K (Omicron)",sars-cov-2-2020-2022
Nextstrain_clade,32-,12,"20A,20C,20D,20F,20G,20H (Beta, V2),20I (Alpha, V1),20J (Gamma, V3),21A (Delta),21I (Delta),21J (Delta),21K (Omicron)",sars-cov-2-2020-2022
Nextstrain_clade,3267T,1,"20I (Alpha, V1)",sars-cov-2-2020-2022
Nextstrain_clade,33-,12,"20A,20C,20D,20F,20G,20H (Beta, V2),20I (Alpha, V1),20J (Gamma, V3),21A (Delta),21I (Delta),21J (Delta),21K (Omicron)",sars-cov-2-2020-2022
Nextstrain_clade,34-,12,"20A,20C,20D,20F,20G,20H (Beta, V2),20I (Alpha, V1),20J (Gamma, V3),21A (Delta),21I (Delta),21J (Delta),21K (Omicron)",sars-cov-2-2020-2022
Nextstrain_clade,35-,12,"20A,20C,20D,20F,20G,20H (Beta, V2),20I (Alpha, V1),20J (Gamma, V3),21A (Delta),21I (Delta),21J (Delta),21K (Omicron)",sars-cov-2-2020-2022
Nextstrain_clade,36-,12,"20A,20C,20D,20F,20G,20H (Beta, V2),20I (Alpha, V1),20J (Gamma, V3),21A (Delta),21I (Delta),21J (Delta),21K (Omicron)",sars-cov-2-2020-2022
Nextstrain_clade,37-,12,"20A,20C,20D,20F,20G,20H (Beta, V2),20I (Alpha, V1),20J (Gamma, V3),21A (Delta),21I (Delta),21J (Delta),21K (Omicron)",sars-cov-2-2020-2022
Nextstrain_clade,38-,12,"20A,20C,20D,20F,20G,20H (Beta, V2),20I (Alpha, V1),20J (Gamma, V3),21A (Delta),21I (Delta),21J (Delta),21K (Omicron)",sars-cov-2-2020-2022
Nextstrain_clade,3828T,1,"20J (Gamma, V3)",sars-cov-2-2020-2022
Nextstrain_clade,39-,5,"20A,20C,20D,21A (Delta),21K (Omicron)",sars-cov-2-2020-2022
Nextstrain_clade,4-,16,"19A,19B,20A,20B,20C,20D,20F,20G,20H (Beta, V2),20I (Alpha, V1),20J (Gamma, V3),21A (Delta),21C (Epsilon),21I (Delta),21J (Delta),21K (Omicron)",sars-cov-2-2020-2022
Nextstrain_clade,40-,4,"20C,20D,21A (Delta),21K (Omicron)",sars-cov-2-2020-2022
Nextstrain_clade,4002T,1,20D,sars-cov-2-2020-2022
Nextstrain_clade,41-,4,"20C,20D,21A (Delta),21K (Omicron)",sars-cov-2-2020-2022
Nextstrain_clade,29903-,16,"19A,19B,20A,20B,20C,20D,20F,20G,20H (Beta, V2),20I (Alpha, V1),20J (Gamma, V3),21A (Delta),21C (Epsilon),21I (Delta),21J (Delta),21K (Omicron)",sars-cov-2-2020-2022
Nextstrain_clade,29902-,16,"19A,19B,20A,20B,20C,20D,20F,20G,20H (Beta, V2),20I (Alpha, V1),20J (Gamma, V3),21A (Delta),21C (Epsilon),21I (Delta),21J (Delta),21K (Omicron)",sars-cov-2-2020-2022
Nextstrain_clade,29901-,16,"19A,19B,20A,20B,20C,20D,20F,20G,20H (Beta, V2),20I (Alpha, V1),20J (Gamma, V3),21A (Delta),21C (Epsilon),21I (Delta),21J (Delta),21K (Omicron)",sars-cov-2-2020-2022
Nextstrain_clade,29900-,16,"19A,19B,20A,20B,20C,20D,20F,20G,20H (Beta, V2),20I (Alpha, V1),20J (Gamma, V3),21A (Delta),21C (Epsilon),21I (Delta),21J (Delta),21K (Omicron)",sars-cov-2-2020-2022
Nextstrain_clade,913T,1,"20I (Alpha, V1)",sars-cov-2-2020-2022
Nextstrain_clade,29882-,16,"19A,19B,20A,20B,20C,20D,20F,20G,20H (Beta, V2),20I (Alpha, V1),20J (Gamma, V3),21A (Delta),21C (Epsilon),21I (Delta),21J (Delta),21K (Omicron)",sars-cov-2-2020-2022
Nextstrain_clade,29883-,16,"19A,19B,20A,20B,20C,20D,20F,20G,20H (Beta, V2),20I (Alpha, V1),20J (Gamma, V3),21A (Delta),21C (Epsilon),21I (Delta),21J (Delta),21K (Omicron)",sars-cov-2-2020-2022
Nextstrain_clade,29885-,16,"19A,19B,20A,20B,20C,20D,20F,20G,20H (Beta, V2),20I (Alpha, V1),20J (Gamma, V3),21A (Delta),21C (Epsilon),21I (Delta),21J (Delta),21K (Omicron)",sars-cov-2-2020-2022
Nextstrain_clade,29886-,16,"19A,19B,20A,20B,20C,20D,20F,20G,20H (Beta, V2),20I (Alpha, V1),20J (Gamma, V3),21A (Delta),21C (Epsilon),21I (Delta),21J (Delta),21K (Omicron)",sars-cov-2-2020-2022
Nextstrain_clade,29887-,16,"19A,19B,20A,20B,20C,20D,20F,20G,20H (Beta, V2),20I (Alpha, V1),20J (Gamma, V3),21A (Delta),21C (Epsilon),21I (Delta),21J (Delta),21K (Omicron)",sars-cov-2-2020-2022
Nextstrain_clade,29888-,16,"19A,19B,20A,20B,20C,20D,20F,20G,20H (Beta, V2),20I (Alpha, V1),20J (Gamma, V3),21A (Delta),21C (Epsilon),21I (Delta),21J (Delta),21K (Omicron)",sars-cov-2-2020-2022
Nextstrain_clade,29889-,16,"19A,19B,20A,20B,20C,20D,20F,20G,20H (Beta, V2),20I (Alpha, V1),20J (Gamma, V3),21A (Delta),21C (Epsilon),21I (Delta),21J (Delta),21K (Omicron)",sars-cov-2-2020-2022
Nextstrain_clade,4181T,1,21J (Delta),sars-cov-2-2020-2022
Nextstrain_clade,29890-,16,"19A,19B,20A,20B,20C,20D,20F,20G,20H (Beta, V2),20I (Alpha, V1),20J (Gamma, V3),21A (Delta),21C (Epsilon),21I (Delta),21J (Delta),21K (Omicron)",sars-cov-2-2020-2022
Nextstrain_clade,29892-,16,"19A,19B,20A,20B,20C,20D,20F,20G,20H (Beta, V2),20I (Alpha, V1),20J (Gamma, V3),21A (Delta),21C (Epsilon),21I (Delta),21J (Delta),21K (Omicron)",sars-cov-2-2020-2022
Nextstrain_clade,29893-,16,"19A,19B,20A,20B,20C,20D,20F,20G,20H (Beta, V2),20I (Alpha, V1),20J (Gamma, V3),21A (Delta),21C (Epsilon),21I (Delta),21J (Delta),21K (Omicron)",sars-cov-2-2020-2022
Nextstrain_clade,29894-,16,"19A,19B,20A,20B,20C,20D,20F,20G,20H (Beta, V2),20I (Alpha, V1),20J (Gamma, V3),21A (Delta),21C (Epsilon),21I (Delta),21J (Delta),21K (Omicron)",sars-cov-2-2020-2022
Nextstrain_clade,29895-,16,"19A,19B,20A,20B,20C,20D,20F,20G,20H (Beta, V2),20I (Alpha, V1),20J (Gamma, V3),21A (Delta),21C (Epsilon),21I (Delta),21J (Delta),21K (Omicron)",sars-cov-2-2020-2022
Nextstrain_clade,29896-,16,"19A,19B,20A,20B,20C,20D,20F,20G,20H (Beta, V2),20I (Alpha, V1),20J (Gamma, V3),21A (Delta),21C (Epsilon),21I (Delta),21J (Delta),21K (Omicron)",sars-cov-2-2020-2022
Nextstrain_clade,29897-,16,"19A,19B,20A,20B,20C,20D,20F,20G,20H (Beta, V2),20I (Alpha, V1),20J (Gamma, V3),21A (Delta),21C (Epsilon),21I (Delta),21J (Delta),21K (Omicron)",sars-cov-2-2020-2022
Nextstrain_clade,29898-,16,"19A,19B,20A,20B,20C,20D,20F,20G,20H (Beta, V2),20I (Alpha, V1),20J (Gamma, V3),21A (Delta),21C (Epsilon),21I (Delta),21J (Delta),21K (Omicron)",sars-cov-2-2020-2022
Nextstrain_clade,29899-,16,"19A,19B,20A,20B,20C,20D,20F,20G,20H (Beta, V2),20I (Alpha, V1),20J (Gamma, V3),21A (Delta),21C (Epsilon),21I (Delta),21J (Delta),21K (Omicron)",sars-cov-2-2020-2022
Nextstrain_clade,29891-,16,"19A,19B,20A,20B,20C,20D,20F,20G,20H (Beta, V2),20I (Alpha, V1),20J (Gamma, V3),21A (Delta),21C (Epsilon),21I (Delta),21J (Delta),21K (Omicron)",sars-cov-2-2020-2022
Nextstrain_clade,42-,3,"20D,21A (Delta),21K (Omicron)",sars-cov-2-2020-2022
Nextstrain_clade,3-,16,"19A,19B,20A,20B,20C,20D,20F,20G,20H (Beta, V2),20I (Alpha, V1),20J (Gamma, V3),21A (Delta),21C (Epsilon),21I (Delta),21J (Delta),21K (Omicron)",sars-cov-2-2020-2022
Nextstrain_clade,44-,3,"20D,21A (Delta),21K (Omicron)",sars-cov-2-2020-2022
Nextstrain_clade,6319G,1,"20J (Gamma, V3)",sars-cov-2-2020-2022
Nextstrain_clade,6402T,1,21J (Delta),sars-cov-2-2020-2022
Nextstrain_clade,6513-,1,21K (Omicron),sars-cov-2-2020-2022
Nextstrain_clade,6514-,1,21K (Omicron),sars-cov-2-2020-2022
Nextstrain_clade,6515-,1,21K (Omicron),sars-cov-2-2020-2022
Nextstrain_clade,6613G,1,"20J (Gamma, V3)",sars-cov-2-2020-2022
Nextstrain_clade,6954C,1,"20I (Alpha, V1)",sars-cov-2-2020-2022
Nextstrain_clade,7-,16,"19A,19B,20A,20B,20C,20D,20F,20G,20H (Beta, V2),20I (Alpha, V1),20J (Gamma, V3),21A (Delta),21C (Epsilon),21I (Delta),21J (Delta),21K (Omicron)",sars-cov-2-2020-2022
Nextstrain_clade,6286T,1,20E (EU1),sars-cov-2-2020-2022
Nextstrain_clade,7124T,1,21J (Delta),sars-cov-2-2020-2022
Nextstrain_clade,7540C,1,20F,sars-cov-2-2020-2022
Nextstrain_clade,8-,16,"19A,19B,20A,20B,20C,20D,20F,20G,20H (Beta, V2),20I (Alpha, V1),20J (Gamma, V3),21A (Delta),21C (Epsilon),21I (Delta),21J (Delta),21K (Omicron)",sars-cov-2-2020-2022
Nextstrain_clade,8393A,1,21K (Omicron),sars-cov-2-2020-2022
Nextstrain_clade,8782T,1,19B,sars-cov-2-2020-2022
Nextstrain_clade,8947T,1,21C (Epsilon),sars-cov-2-2020-2022
Nextstrain_clade,43-,3,"20D,21A (Delta),21K (Omicron)",sars-cov-2-2020-2022
Nextstrain_clade,9-,16,"19A,19B,20A,20B,20C,20D,20F,20G,20H (Beta, V2),20I (Alpha, V1),20J (Gamma, V3),21A (Delta),21C (Epsilon),21I (Delta),21J (Delta),21K (Omicron)",sars-cov-2-2020-2022
Nextstrain_clade,9053T,1,21J (Delta),sars-cov-2-2020-2022
Nextstrain_clade,733C,1,"20J (Gamma, V3)",sars-cov-2-2020-2022
Nextstrain_clade,6-,16,"19A,19B,20A,20B,20C,20D,20F,20G,20H (Beta, V2),20I (Alpha, V1),20J (Gamma, V3),21A (Delta),21C (Epsilon),21I (Delta),21J (Delta),21K (Omicron)",sars-cov-2-2020-2022
Nextstrain_clade,8986T,1,21J (Delta),sars-cov-2-2020-2022
Nextstrain_clade,5648C,1,"20J (Gamma, V3)",sars-cov-2-2020-2022
Nextstrain_clade,5986T,1,"20I (Alpha, V1)",sars-cov-2-2020-2022
Nextstrain_clade,445C,1,20E (EU1),sars-cov-2-2020-2022
Nextstrain_clade,46-,3,"20D,21A (Delta),21K (Omicron)",sars-cov-2-2020-2022
Nextstrain_clade,47-,3,"20D,21A (Delta),21K (Omicron)",sars-cov-2-2020-2022
Nextstrain_clade,48-,3,"20D,21A (Delta),21K (Omicron)",sars-cov-2-2020-2022
Nextstrain_clade,49-,3,"20D,21A (Delta),21K (Omicron)",sars-cov-2-2020-2022
Nextstrain_clade,5-,16,"19A,19B,20A,20B,20C,20D,20F,20G,20H (Beta, V2),20I (Alpha, V1),20J (Gamma, V3),21A (Delta),21C (Epsilon),21I (Delta),21J (Delta),21K (Omicron)",sars-cov-2-2020-2022
Nextstrain_clade,50-,3,"20D,21A (Delta),21K (Omicron)",sars-cov-2-2020-2022
Nextstrain_clade,51-,1,20D,sars-cov-2-2020-2022
Nextstrain_clade,45-,3,"20D,21A (Delta),21K (Omicron)",sars-cov-2-2020-2022
Nextstrain_clade,52-,1,20D,sars-cov-2-2020-2022
Nextstrain_clade,5230T,1,"20H (Beta, V2)",sars-cov-2-2020-2022
Nextstrain_clade,53-,1,20D,sars-cov-2-2020-2022
Nextstrain_clade,5386G,1,21K (Omicron),sars-cov-2-2020-2022
Nextstrain_clade,5388A,1,"20I (Alpha, V1)",sars-cov-2-2020-2022
Nextstrain_clade,54-,1,20D,sars-cov-2-2020-2022
Nextstrain_clade,5584G,1,21I (Delta),sars-cov-2-2020-2022
Nextstrain_clade,5184T,2,"21A (Delta),21I (Delta)",sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,29849-,2,"0,4",sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,29848-,2,"0,4",sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,29847-,1,0,sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,29846-,1,0,sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,29845-,1,0,sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,29844-,1,0,sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,29834A,1,1,sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,29843-,1,0,sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,29839-,1,0,sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,29841-,1,0,sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,29840-,1,0,sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,29838-,1,0,sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,29837-,1,0,sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,29836-,1,0,sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,29850-,2,"0,4",sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,29835-,1,0,sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,29842-,1,0,sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,29851-,2,"0,4",sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,29861-,7,"0,1,2,3,4,5,6",sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,29853-,5,"0,2,4,5,6",sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,29834-,1,0,sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,29870-,7,"0,1,2,3,4,5,6",sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,29869-,7,"0,1,2,3,4,5,6",sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,29868-,7,"0,1,2,3,4,5,6",sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,29867-,7,"0,1,2,3,4,5,6",sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,29866-,7,"0,1,2,3,4,5,6",sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,29865-,7,"0,1,2,3,4,5,6",sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,29864-,7,"0,1,2,3,4,5,6",sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,29863-,7,"0,1,2,3,4,5,6",sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,29862-,7,"0,1,2,3,4,5,6",sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,29860-,7,"0,1,2,3,4,5,6",sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,29859-,7,"0,1,2,3,4,5,6",sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,29858-,7,"0,1,2,3,4,5,6",sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,29857-,7,"0,1,2,3,4,5,6",sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,29856-,7,"0,1,2,3,4,5,6",sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,29855-,7,"0,1,2,3,4,5,6",sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,29854-,5,"0,2,4,5,6",sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,29852-,5,"0,2,4,5,6",sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,29833-,1,0,sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,29897-,7,"0,1,2,3,4,5,6",sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,29831-,1,0,sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,28365-,1,0,sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,28364-,1,0,sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,28363-,1,0,sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,28362-,1,0,sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,2832G,1,0,sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,28311T,1,0,sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,28282A,1,2,sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,28366-,1,0,sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,28281T,1,2,sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,28271T,1,0,sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,28271-,3,"2,4,5",sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,28253-,2,"4,5",sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,28252-,2,"4,5",sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,28251-,2,"4,5",sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,28250-,2,"4,5",sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,29871-,7,"0,1,2,3,4,5,6",sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,28280C,1,2,sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,28367-,1,0,sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,28368-,1,0,sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,28369-,1,0,sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,29830-,1,0,sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,29829-,1,0,sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,29828-,1,0,sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,29742T,2,"4,5",sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,29402T,2,"4,5",sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,29-,7,"0,1,2,3,4,5,6",sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,28977T,1,2,sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,28916T,1,5,sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,28883C,4,"0,1,2,3",sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,28882A,4,"0,1,2,3",sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,28881T,2,"4,5",sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,28881A,4,"0,1,2,3",sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,28878C,1,1,sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,28877T,1,1,sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,28512G,1,1,sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,28461G,2,"4,5",sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,28370-,1,0,sars-cov-2-2020-2022
genetic_label_for_Nextclade_pango_collapsed,29832-,1,0,sars-cov-2-2020-2022
